geo,date,TIME_PERIOD,month,month_num,tfr,tfr_ma_3,tfr_ma_13
FI,2008-04-01,2008,M04,4,1.9092223366286587,1.8691425413347507,1.84720614012283
FI,2008-05-01,2008,M05,5,1.8281818714189988,1.8753820699061468,1.8434075936307797
FI,2008-06-01,2008,M06,6,1.8887420016707825,1.8822577857044298,1.837870798006655
FI,2008-07-01,2008,M07,7,1.9298494840235085,1.8996305907463558,1.849773479411751
FI,2008-08-01,2008,M08,8,1.8803002865447764,1.906078103603465,1.8495615950818438
FI,2008-09-01,2008,M09,9,1.9080845402421098,1.874758117049007,1.8487557073175636
FI,2008-10-01,2008,M10,10,1.8358895243601354,1.8300374174974205,1.8528684527827257
FI,2008-11-01,2008,M11,11,1.7461381878900168,1.7520188416154765,1.8474846871926685
FI,2008-12-01,2008,M12,12,1.674028812596277,1.7516772196888788,1.855047518112355
FI,2009-01-01,2009,M01,1,1.8348646585803428,1.7833677277605104,1.8589404416141364
FI,2009-02-01,2009,M02,2,1.8412097121049118,1.8544545779321548,1.8595592324893606
FI,2009-03-01,2009,M03,3,1.8872893631112095,1.883996060739942,1.8633733977968807
FI,2009-04-01,2009,M04,4,1.9234891070037048,1.883337284690943,1.8566769225129773
FI,2009-05-01,2009,M05,5,1.8392333839579154,1.896407054778847,1.8521005399168518
FI,2009-06-01,2009,M06,6,1.9264986733749208,1.901694021508927,1.85354876027448
FI,2009-07-01,2009,M07,7,1.9393500071939453,1.9345808153234294,1.864112839071491
FI,2009-08-01,2009,M08,8,1.937893765401422,1.9357094027126356,1.868791869269639
FI,2009-09-01,2009,M09,9,1.929884435542539,1.896269520831775,1.8745660411498397
FI,2009-10-01,2009,M10,10,1.821030361551364,1.8424371159014683,1.8719034364629936
FI,2009-11-01,2009,M11,11,1.7763965506105013,1.787463988233684,1.8657271386726773
FI,2009-12-01,2009,M12,12,1.764965052539187,1.7842411467023693,1.87121828911593
FI,2010-01-01,2010,M01,1,1.8113618369574203,1.8240063135509568,1.8744390246599694
FI,2010-02-01,2010,M02,2,1.8956920511562634,1.8744426115537358,1.8719682394272867
FI,2010-03-01,2010,M03,3,1.9162739465475243,1.8882138332953335,1.874729851617524
FI,2010-04-01,2010,M04,4,1.852675502182213,1.8707155614864426,1.8724027962197263
FI,2010-05-01,2010,M05,5,1.84319723572959,1.8688303592106663,1.8679356576533068
FI,2010-06-01,2010,M06,6,1.9106183397201957,1.907394603632408,1.865449259949553
FI,2010-07-01,2010,M07,7,1.968368235447438,1.928738791445567,1.8699870514476364
FI,2010-08-01,2010,M08,8,1.907229799169067,1.9497975861636725,1.871343287670159
FI,2010-09-01,2010,M09,9,1.973794723874512,1.926885746138247,1.8658805030750165
FI,2010-10-01,2010,M10,10,1.8996327153711623,1.8787949998111968,1.855449111761519
FI,2010-11-01,2010,M11,11,1.7629575601879166,1.8022212186735924,1.8538210878065935
FI,2010-12-01,2010,M12,12,1.7440733804616981,1.7769957608879634,1.8566460836666456
FI,2011-01-01,2011,M01,1,1.8239563420142755,1.7990075434420618,1.8565937279903049
FI,2011-02-01,2011,M02,2,1.828992907850212,1.8258750337612992,1.8555582524750125
FI,2011-03-01,2011,M03,3,1.8246758514194097,1.8114448729138928,1.8596629739273296
FI,2011-04-01,2011,M04,4,1.7806658594720561,1.8122843005532154,1.8431003787175286
FI,2011-05-01,2011,M05,5,1.8315111907681805,1.8306997440501689,1.8343208286358907
FI,2011-06-01,2011,M06,6,1.8799221819102696,1.8737903628687398,1.8254807311182861
FI,2011-07-01,2011,M07,7,1.909937715927769,1.9149223171955574,1.828910802774653
FI,2011-08-01,2011,M08,8,1.9549070537486335,1.9418119825751976,1.8277578746294934
FI,2011-09-01,2011,M09,9,1.960591178049191,1.8913264059816404,1.8265854023320287
FI,2011-10-01,2011,M10,10,1.7584809861470965,1.8348569095020533,1.8235873922998833
FI,2011-11-01,2011,M11,11,1.7854985643098722,1.7306719476386736,1.8245334682871728
FI,2011-12-01,2011,M12,12,1.6480362924590524,1.7407330562544654,1.8274191145879497
FI,2012-01-01,2012,M01,1,1.788664311994471,1.7485562935269074,1.8312333193236137
FI,2012-02-01,2012,M02,2,1.808968276127199,1.8037944520349478,1.8328489069633764
FI,2012-03-01,2012,M03,3,1.8137507679831735,1.802806921703964,1.824618836048366
FI,2012-04-01,2012,M04,4,1.7857017210015191,1.7974724454305042,1.8070104545911858
FI,2012-05-01,2012,M05,5,1.79296484730682,1.8158970536622068,1.8075945753239642
FI,2012-06-01,2012,M06,6,1.869024592678281,1.8638320944863336,1.7938613546114914
FI,2012-07-01,2012,M07,7,1.9295068434738993,1.909823930465621,1.7991339445885726
FI,2012-08-01,2012,M08,8,1.9309403552446827,1.9027877768573613,1.7964329514118882
FI,2012-09-01,2012,M09,9,1.8479161318535013,1.8368462354013435,1.7929569071427678
FI,2012-10-01,2012,M10,10,1.7316822191058472,1.7818909688775213,1.7899683433373865
FI,2012-11-01,2012,M11,11,1.7660745556732154,1.7015744899422633,1.7894831841603929
FI,2012-12-01,2012,M12,12,1.6069666950477273,1.6965404042940175,1.7888269668501626
FI,2013-01-01,2013,M01,1,1.7165799621611098,1.6923660193021355,1.7882929916696548
FI,2013-02-01,2013,M02,2,1.7535514006975697,1.7446370211624387,1.7800217638560367
FI,2013-03-01,2013,M03,3,1.7637797006286364,1.764076846613141,1.7732372495385644
FI,2013-04-01,2013,M04,4,1.774899438513217,1.7726912636141512,1.7672292970810988
FI,2013-05-01,2013,M05,5,1.7793946517006005,1.779576037495881,1.7581418143885659
FI,2013-06-01,2013,M06,6,1.784434022273825,1.8086371964353691,1.741067289326491
FI,2013-07-01,2013,M07,7,1.8620829153316818,1.822832606500791,1.7477229048684477
FI,2013-08-01,2013,M08,8,1.8219808818968655,1.8422684887820304,1.7458720976730449
FI,2013-09-01,2013,M09,9,1.8427416691175442,1.8115117669736167,1.7414148021743499
FI,2013-10-01,2013,M10,10,1.7698127499064409,1.7420331210423032,1.7370690238119477
FI,2013-11-01,2013,M11,11,1.6135449441029248,1.6424878079585346,1.736153169829754
FI,2013-12-01,2013,M12,12,1.5441057298662373,1.6170467903541101,1.7361308896648864
FI,2014-01-01,2014,M01,1,1.6934896970931674,1.6433716318600933,1.7407236354948805
FI,2014-02-01,2014,M02,2,1.6925194686208744,1.6938719083095253,1.7345940194071017
FI,2014-03-01,2014,M03,3,1.6956065592145342,1.6984702032509382,1.7364839968621952
FI,2014-04-01,2014,M04,4,1.7072845819174058,1.7219614926255467,1.7244874300358848
FI,2014-05-01,2014,M05,5,1.7629933367447,1.749794309406476,1.7070297721056065
FI,2014-06-01,2014,M06,6,1.7791050095573224,1.795412688121923,1.701672323111787
FI,2014-07-01,2014,M07,7,1.844139718063747,1.8018808779372095,1.708613952320492
FI,2014-08-01,2014,M08,8,1.7823979061905586,1.8243627376891292,1.7040905275239935
FI,2014-09-01,2014,M09,9,1.8465505888130813,1.7719115984597156,1.6981046048348944
FI,2014-10-01,2014,M10,10,1.686786300375507,1.6920666953338046,1.6967464496218352
FI,2014-11-01,2014,M11,11,1.5428631968128257,1.5911825347905344,1.6904342724449595
FI,2014-12-01,2014,M12,12,1.543898107183271,1.5737027378584998,1.6857607192075663
FI,2015-01-01,2015,M01,1,1.6343469095794028,1.6043100638337862,1.68409690520762
FI,2015-02-01,2015,M02,2,1.6346851747386848,1.6279115193268912,1.6739764545679587
FI,2015-03-01,2015,M03,3,1.6147024736625863,1.642446063282012,1.6694832572891847
FI,2015-04-01,2015,M04,4,1.6779505414447642,1.639293097908458,1.651972596276237
FI,2015-05-01,2015,M05,5,1.6252262786180234,1.6684713215737925,1.6476959399467956
FI,2015-06-01,2015,M06,6,1.7022371446585898,1.6949796169448772,1.6445061689336846
FI,2015-07-01,2015,M07,7,1.7574754275580182,1.7240954773215869,1.6449864970031112
FI,2015-08-01,2015,M08,8,1.7125738597481528,1.7313452096242214,1.6374384479402162
FI,2015-09-01,2015,M09,9,1.7239863415664936,1.6851573989864692,1.6340944129802624
FI,2015-10-01,2015,M10,10,1.6189119956447613,1.6580293684346756,1.634274870887811
FI,2015-11-01,2015,M11,11,1.6311897680927714,1.5838326457933036,1.6300059267120963
FI,2015-12-01,2015,M12,12,1.5013961736423789,1.560909437940322,1.6307440726205633
FI,2016-01-01,2016,M01,1,1.5501423720858163,1.5292536058299884,1.6245259215937389
FI,2016-02-01,2016,M02,2,1.5362222717617702,1.5591924547022906,1.6169749096224706
FI,2016-03-01,2016,M03,3,1.591212720259286,1.5814944728272575,1.6137005314720043
FI,2016-04-01,2016,M04,4,1.6170484264607161,1.6102384712934914,1.6001929074285417
FI,2016-05-01,2016,M05,5,1.6224542671604723,1.6247749563497613,1.5868238777573396
FI,2016-06-01,2016,M06,6,1.6348221754280952,1.6262258746328129,1.5650091925312348
FI,2016-07-01,2016,M07,7,1.6214011813098705,1.6385118762231665,1.5610256305987265
FI,2016-08-01,2016,M08,8,1.659312271931534,1.6502401323444984,1.5551895854684556
FI,2016-09-01,2016,M09,9,1.6700069437920904,1.6259021482417015,1.5492790766878457
FI,2016-10-01,2016,M10,10,1.5483872290014804,1.5545029275709012,1.5396058376113735
FI,2016-11-01,2016,M11,11,1.4451146099191328,1.447033566358007,1.5317212693398061
FI,2016-12-01,2016,M12,12,1.3475988601534081,1.4141077795307713,1.5296077241672568
FI,2017-01-01,2017,M01,1,1.4496098685197725,1.4238275046884923,1.5277952125109893
FI,2017-02-01,2017,M02,2,1.4742737853922965,1.4610897705086352,1.5255111174647291
FI,2017-03-01,2017,M03,3,1.4593856576138367,1.4663733517570936,1.5145402044127427
FI,2017-04-01,2017,M04,4,1.4654606122651481,1.479798436269775,1.5008899405417124
FI,2017-05-01,2017,M05,5,1.5145490389303402,1.524995943704275,1.4894046420938132
FI,2017-06-01,2017,M06,6,1.5949781799173361,1.5735955809147644,1.4809146218434583
FI,2017-07-01,2017,M07,7,1.6112595238966168,1.5993152165074804,1.4869130102305297
FI,2017-08-01,2017,M08,8,1.5917079457084886,1.5732192906202709,1.4840134400871234
FI,2017-09-01,2017,M09,9,1.5166904022557073,1.5336506204776308,1.477209574672755
FI,2017-10-01,2017,M10,10,1.4925535134686962,1.4694407549677309,1.475520128151472
FI,2017-11-01,2017,M11,11,1.3990783491787897,1.408792069770669,1.4731228482617265
FI,2017-12-01,2017,M12,12,1.3347443466645212,1.3864668683428822,1.4689086411257604
FI,2018-01-01,2018,M01,1,1.4255779091853353,1.3907459041684485,1.4594723761302468
FI,2018-02-01,2018,M02,2,1.411915456655489,1.4077723002821114,1.4522441010507652
FI,2018-03-01,2018,M03,3,1.3858235350055095,1.4117206148327197,1.4391286631380165
FI,2018-04-01,2018,M04,4,1.4374228528371604,1.419180787180375,1.4274793170225426
FI,2018-05-01,2018,M05,5,1.434295973698455,1.443827724232799,1.4157543738996234
FI,2018-06-01,2018,M06,6,1.459764346162782,1.4554556849456313,1.4034683509770316
FI,2018-07-01,2018,M07,7,1.472306734975657,1.4831210096672642,1.4045118481348313
FI,2018-08-01,2018,M08,8,1.5172919478633544,1.4702686452272564,1.3924874834697254
FI,2018-09-01,2018,M09,9,1.421207252842758,1.434582701153553,1.3852076877668342
FI,2018-10-01,2018,M10,10,1.3652489027545467,1.3755284694893497,1.3825365832091945
FI,2018-11-01,2018,M11,11,1.3401292528707445,1.3149127356034631,1.3721413845333703
FI,2018-12-01,2018,M12,12,1.2393600511850984,1.3092663712572536,1.3675985261229533
FI,2019-01-01,2019,M01,1,1.3483098097159183,1.2856436764799912,1.3660253361704127
FI,2019-02-01,2019,M02,2,1.269261168538957,1.3116163635909268,1.3633264221145585
FI,2019-03-01,2019,M03,3,1.317278112517905,1.3125461522710171,1.358912248897666
FI,2019-04-01,2019,M04,4,1.351099175756189,1.3235541861085143,1.352795157553629
FI,2019-05-01,2019,M05,5,1.3022852700514493,1.3428744200568905,1.3489075166716757
FI,2019-06-01,2019,M06,6,1.375238814363033,1.3722789870647454,1.3418123920097853
FI,2019-07-01,2019,M07,7,1.4393128767797543,1.417257514464113,1.3514251181896262
FI,2019-08-01,2019,M08,8,1.4372208522495515,1.4454804750243533,1.3520272364454098
FI,2019-09-01,2019,M09,9,1.4599076960437543,1.4129378712211935,1.359124984195338
FI,2019-10-01,2019,M10,10,1.341685065370275,1.372100777567728,1.362106498993384
FI,2019-11-01,2019,M11,11,1.3147095712891554,1.301429089641866,1.3622911995400129
FI,2019-12-01,2019,M12,12,1.2478926322661679,1.3089758983594517,1.3692017044407772
FI,2020-01-01,2020,M01,1,1.3643254915230316,1.322785156943435,1.3758028701751785
FI,2020-02-01,2020,M02,2,1.3561373470411058,1.360664909284053,1.3777170159170933
FI,2020-03-01,2020,M03,3,1.3615318892880215,1.3579023470738765,1.3769402843412963
FI,2020-04-01,2020,M04,4,1.356037804892502,1.3570233256809638,1.3700981767095601
FI,2020-05-01,2020,M05,5,1.3535002828623677,1.3672199738387505,1.3670386918033222
FI,2020-06-01,2020,M06,6,1.3921218337613817,1.4022253618446683,1.3643816651036451
FI,2020-07-01,2020,M07,7,1.4610539689102546,1.4391241913654256,1.3752264026403547
FI,2020-08-01,2020,M08,8,1.4641967714246407,1.4507913606996967,1.38516003830021
FI,2020-09-01,2020,M09,9,1.427123341764195,1.420760136673339,1.3961738832609378
FI,2020-10-01,2020,M10,10,1.3709602968311805,1.3666651333948525,1.4025561198925223
FI,2020-11-01,2020,M11,11,1.301911761589182,1.317680094204572,1.4075131356662807
FI,2020-12-01,2020,M12,12,1.2801682241933539,1.3236514020086438,1.4226018414570505
FI,2021-01-01,2021,M01,1,1.388874220243396,1.3875017331792996,1.4313552491505814
FI,2021-02-01,2021,M02,2,1.493462755101149,1.4605514356250373,1.4371838909822878
FI,2021-03-01,2021,M03,3,1.4993173315305672,1.4790936840434463,1.445248223828457
FI,2021-04-01,2021,M04,4,1.4445009654986223,1.4547657689935167,1.4468743852668924
FI,2021-05-01,2021,M05,5,1.4204790099513604,1.4715444778641187,1.449853546236469
FI,2021-06-01,2021,M06,6,1.549653458142373,1.492016200623673,1.4493564163176953
FI,2021-07-01,2021,M07,7,1.5059161337772853,1.5307986348806983,1.457418720057832
FI,2021-08-01,2021,M08,8,1.536826312722437,1.5372585149748537,1.452633435440032
FI,2021-09-01,2021,M09,9,1.569033098424839,1.518040950537044,1.4346785347959492
FI,2021-10-01,2021,M10,10,1.4482634404638561,1.475661976108123,1.4157803281597725
FI,2021-11-01,2021,M11,11,1.4096893894356743,1.3844673008482193,1.405889494515033
FI,2021-12-01,2021,M12,12,1.295449072645128,1.363372211631977,1.404172152873593
FI,2022-01-01,2022,M01,1,1.3849781728151291,1.335697588557417,1.3929196188917141
FI,2022-02-01,2022,M02,2,1.3266655202119941,1.3238975799183985,1.385645462403731
FI,2022-03-01,2022,M03,3,1.2600490467280718,1.2801184040667797,1.375143832639247
FI,2022-04-01,2022,M04,4,1.2536406452602729,1.2765366067017834,1.3570883998127075
FI,2022-05-01,2022,M05,5,1.3159201281170059,1.3225714473299743,1.3409864688479258
FI,2022-06-01,2022,M06,6,1.3981535686126443,1.3724814043691989,1.3225885547656184
FI,2022-07-01,2022,M07,7,1.403370516377946,1.4042920614746996,1.3169726201578507
FI,2022-08-01,2022,M08,8,1.4113520994335083,1.4050092471985327,1.3060282229886975
FI,2022-09-01,2022,M09,9,1.4003051257841437,1.381989898965825,1.3012206461118072
FI,2022-10-01,2022,M10,10,1.334312471679823,1.3245186451285536,1.2972685264350228
FI,2022-11-01,2022,M11,11,1.2389383379216943,1.2479224386557326,1.2986618154364926
FI,2022-12-01,2022,M12,12,1.1705165063656806,1.210632255677173,1.299073481206519
FI,2023-01-01,2023,M01,1,1.2224419227441439,1.2118864795753208,1.296830669718235
FI,2023-02-01,2023,M02,2,1.242701009616138,1.243103317724234,1.2907116735341178
FI,2023-03-01,2023,M03,3,1.2641670208124207,1.2385131737861446,1.2851803285850734
FI,2023-04-01,2023,M04,4,1.2086714909298748,1.248197304673892,1.2748407957107968
FI,2023-05-01,2023,M05,5,1.2717534022793802,1.2672322254455357,1.2686845852639352
FI,2023-06-01,2023,M06,6,1.3212717831273517,1.3206740682238942,1.2627736136183967
FI,2023-07-01,2023,M07,7,1.368997019264951,1.3380307894589076,1.270232567053162
FI,2023-08-01,2023,M08,8,1.32382356598442,1.344088400115101,1.2727021421637206
FI,2023-09-01,2023,M09,9,1.3394446150959318,1.3097197931663,1.2725340014024313
FI,2023-10-01,2023,M10,10,1.265891198418548,1.2865391831283681,1.2703408796762103
FI,2023-11-01,2023,M11,11,1.254281735870625,1.2274228802729557,1.2756263376261434
FI,2023-12-01,2023,M12,12,1.1620957065296937,1.227953447805981,1.2789548040848815
FI,2024-01-01,2024,M01,1,1.2674829010176247,1.2280416689095752,1.2787034906140657
FI,2024-02-01,2024,M02,2,1.254546399181407,1.2541814933061362,1.2696605517216057
FI,2024-03-01,2024,M03,3,1.2405151797193772,1.2435726724241112,1.2674098474281466
FI,2024-04-01,2024,M04,4,1.2356564383715491,1.2511846874566441,1.2626095755529418
FI,2024-05-01,2024,M05,5,1.2773824442790063,1.2760207829645096,1.2615591240313628
FI,2024-06-01,2024,M06,6,1.3150234662429734,1.303470206176242,1.2530426773082366
FI,2024-07-01,2024,M07,7,1.3180047080067463,1.2948223293042302,1.2622963437267265
FI,2024-08-01,2024,M08,8,1.251438813662971,1.2880026439463894,1.2590406272166952
FI,2024-09-01,2024,M09,9,1.2945644101694507,1.274348101516897,1.2590745593868307
FI,2024-10-01,2024,M10,10,1.2770410807182693,1.2746136065085816,1.2612273189194538
FI,2024-11-01,2024,M11,11,1.2522353286380248,1.2242814459420919,1.2653109395480084
FI,2024-12-01,2024,M12,12,1.1435679284699816,1.2260655423593563,1.2725709966640761
FI,2025-01-01,2025,M01,1,1.2823933699700623,1.2170399616090872,1.276462543941063
FI,2025-02-01,2025,M02,2,1.225158586387218,1.2541798245834823,1.2788650212359702
FI,2025-03-01,2025,M03,3,1.2549875173931673,1.2495490524746222,1.2877222518938514
FI,2025-04-01,2025,M04,4,1.2685010536434818,1.2707440258598022,1.2937531719238593
FI,2025-05-01,2025,M05,5,1.2887435065427575,1.3096692489913757,1.292618058342187
FI,2025-06-01,2025,M06,6,1.3717631867878874,1.342040091391483,
FI,2025-07-01,2025,M07,7,1.3656135808438037,1.3622045601574093,
FI,2025-08-01,2025,M08,8,1.349236912840537,1.3604777686332554,
FI,2025-09-01,2025,M09,9,1.3665828122154255,1.362928698538506,
FI,2025-10-01,2025,M10,10,1.3729663705595558,1.3339445956438363,
FI,2025-11-01,2025,M11,11,1.2622846041565277,,
FR,1960-01-01,1960,M01,1,,,
FR,1960-02-01,1960,M02,2,,,
FR,1960-03-01,1960,M03,3,,,
FR,1960-04-01,1960,M04,4,,,
FR,1960-05-01,1960,M05,5,,,
FR,1960-06-01,1960,M06,6,,,
FR,1960-07-01,1960,M07,7,,,
FR,1960-08-01,1960,M08,8,,,
FR,1960-09-01,1960,M09,9,,,
FR,1960-10-01,1960,M10,10,,,
FR,1960-11-01,1960,M11,11,,,
FR,1960-12-01,1960,M12,12,,,
FR,1961-01-01,1961,M01,1,,,
FR,1961-02-01,1961,M02,2,,,
FR,1961-03-01,1961,M03,3,,,
FR,1961-04-01,1961,M04,4,,,
FR,1961-05-01,1961,M05,5,,,
FR,1961-06-01,1961,M06,6,,,
FR,1961-07-01,1961,M07,7,,,
FR,1961-08-01,1961,M08,8,,,
FR,1961-09-01,1961,M09,9,,,
FR,1961-10-01,1961,M10,10,,,
FR,1961-11-01,1961,M11,11,,,
FR,1961-12-01,1961,M12,12,,,
FR,1962-01-01,1962,M01,1,,,
FR,1962-02-01,1962,M02,2,,,
FR,1962-03-01,1962,M03,3,,,
FR,1962-04-01,1962,M04,4,,,
FR,1962-05-01,1962,M05,5,,,
FR,1962-06-01,1962,M06,6,,,
FR,1962-07-01,1962,M07,7,,,
FR,1962-08-01,1962,M08,8,,,
FR,1962-09-01,1962,M09,9,,,
FR,1962-10-01,1962,M10,10,,,
FR,1962-11-01,1962,M11,11,,,
FR,1962-12-01,1962,M12,12,,,
FR,1963-01-01,1963,M01,1,,,
FR,1963-02-01,1963,M02,2,,,
FR,1963-03-01,1963,M03,3,,,
FR,1963-04-01,1963,M04,4,,,
FR,1963-05-01,1963,M05,5,,,
FR,1963-06-01,1963,M06,6,,,
FR,1963-07-01,1963,M07,7,,,
FR,1963-08-01,1963,M08,8,,,
FR,1963-09-01,1963,M09,9,,,
FR,1963-10-01,1963,M10,10,,,
FR,1963-11-01,1963,M11,11,,,
FR,1963-12-01,1963,M12,12,,,
FR,1964-01-01,1964,M01,1,,,
FR,1964-02-01,1964,M02,2,,,
FR,1964-03-01,1964,M03,3,,,
FR,1964-04-01,1964,M04,4,,,
FR,1964-05-01,1964,M05,5,,,
FR,1964-06-01,1964,M06,6,,,
FR,1964-07-01,1964,M07,7,,,
FR,1964-08-01,1964,M08,8,,,
FR,1964-09-01,1964,M09,9,,,
FR,1964-10-01,1964,M10,10,,,
FR,1964-11-01,1964,M11,11,,,
FR,1964-12-01,1964,M12,12,,,
FR,1965-01-01,1965,M01,1,,,
FR,1965-02-01,1965,M02,2,,,
FR,1965-03-01,1965,M03,3,,,
FR,1965-04-01,1965,M04,4,,,
FR,1965-05-01,1965,M05,5,,,
FR,1965-06-01,1965,M06,6,,,
FR,1965-07-01,1965,M07,7,,,
FR,1965-08-01,1965,M08,8,,,
FR,1965-09-01,1965,M09,9,,,
FR,1965-10-01,1965,M10,10,,,
FR,1965-11-01,1965,M11,11,,,
FR,1965-12-01,1965,M12,12,,,
FR,1966-01-01,1966,M01,1,,,
FR,1966-02-01,1966,M02,2,,,
FR,1966-03-01,1966,M03,3,,,
FR,1966-04-01,1966,M04,4,,,
FR,1966-05-01,1966,M05,5,,,
FR,1966-06-01,1966,M06,6,,,
FR,1966-07-01,1966,M07,7,,,
FR,1966-08-01,1966,M08,8,,,
FR,1966-09-01,1966,M09,9,,,
FR,1966-10-01,1966,M10,10,,,
FR,1966-11-01,1966,M11,11,,,
FR,1966-12-01,1966,M12,12,,,
FR,1967-01-01,1967,M01,1,,,
FR,1967-02-01,1967,M02,2,,,
FR,1967-03-01,1967,M03,3,,,
FR,1967-04-01,1967,M04,4,,,
FR,1967-05-01,1967,M05,5,,,
FR,1967-06-01,1967,M06,6,,,
FR,1967-07-01,1967,M07,7,,,
FR,1967-08-01,1967,M08,8,,,
FR,1967-09-01,1967,M09,9,,,
FR,1967-10-01,1967,M10,10,,,
FR,1967-11-01,1967,M11,11,,,
FR,1967-12-01,1967,M12,12,,,
FR,1968-01-01,1968,M01,1,,,
FR,1968-02-01,1968,M02,2,,,
FR,1968-03-01,1968,M03,3,,,
FR,1968-04-01,1968,M04,4,,,
FR,1968-05-01,1968,M05,5,,,
FR,1968-06-01,1968,M06,6,,,
FR,1968-07-01,1968,M07,7,,,
FR,1968-08-01,1968,M08,8,,,
FR,1968-09-01,1968,M09,9,,,
FR,1968-10-01,1968,M10,10,,,
FR,1968-11-01,1968,M11,11,,,
FR,1968-12-01,1968,M12,12,,,
FR,1969-01-01,1969,M01,1,,,
FR,1969-02-01,1969,M02,2,,,
FR,1969-03-01,1969,M03,3,,,
FR,1969-04-01,1969,M04,4,,,
FR,1969-05-01,1969,M05,5,,,
FR,1969-06-01,1969,M06,6,,,
FR,1969-07-01,1969,M07,7,,,
FR,1969-08-01,1969,M08,8,,,
FR,1969-09-01,1969,M09,9,,,
FR,1969-10-01,1969,M10,10,,,
FR,1969-11-01,1969,M11,11,,,
FR,1969-12-01,1969,M12,12,,,
FR,1970-01-01,1970,M01,1,,,
FR,1970-02-01,1970,M02,2,,,
FR,1970-03-01,1970,M03,3,,,
FR,1970-04-01,1970,M04,4,,,
FR,1970-05-01,1970,M05,5,,,
FR,1970-06-01,1970,M06,6,,,
FR,1970-07-01,1970,M07,7,,,
FR,1970-08-01,1970,M08,8,,,
FR,1970-09-01,1970,M09,9,,,
FR,1970-10-01,1970,M10,10,,,
FR,1970-11-01,1970,M11,11,,,
FR,1970-12-01,1970,M12,12,,,
FR,1971-01-01,1971,M01,1,,,
FR,1971-02-01,1971,M02,2,,,
FR,1971-03-01,1971,M03,3,,,
FR,1971-04-01,1971,M04,4,,,
FR,1971-05-01,1971,M05,5,,,
FR,1971-06-01,1971,M06,6,,,
FR,1971-07-01,1971,M07,7,,,
FR,1971-08-01,1971,M08,8,,,
FR,1971-09-01,1971,M09,9,,,
FR,1971-10-01,1971,M10,10,,,
FR,1971-11-01,1971,M11,11,,,
FR,1971-12-01,1971,M12,12,,,
FR,1972-01-01,1972,M01,1,,,
FR,1972-02-01,1972,M02,2,,,
FR,1972-03-01,1972,M03,3,,,
FR,1972-04-01,1972,M04,4,,,
FR,1972-05-01,1972,M05,5,,,
FR,1972-06-01,1972,M06,6,,,
FR,1972-07-01,1972,M07,7,,,
FR,1972-08-01,1972,M08,8,,,
FR,1972-09-01,1972,M09,9,,,
FR,1972-10-01,1972,M10,10,,,
FR,1972-11-01,1972,M11,11,,,
FR,1972-12-01,1972,M12,12,,,
FR,1973-01-01,1973,M01,1,,,
FR,1973-02-01,1973,M02,2,,,
FR,1973-03-01,1973,M03,3,,,
FR,1973-04-01,1973,M04,4,,,
FR,1973-05-01,1973,M05,5,,,
FR,1973-06-01,1973,M06,6,,,
FR,1973-07-01,1973,M07,7,,,
FR,1973-08-01,1973,M08,8,,,
FR,1973-09-01,1973,M09,9,,,
FR,1973-10-01,1973,M10,10,,,
FR,1973-11-01,1973,M11,11,,,
FR,1973-12-01,1973,M12,12,,,
FR,1974-01-01,1974,M01,1,,,
FR,1974-02-01,1974,M02,2,,,
FR,1974-03-01,1974,M03,3,,,
FR,1974-04-01,1974,M04,4,,,
FR,1974-05-01,1974,M05,5,,,
FR,1974-06-01,1974,M06,6,,,
FR,1974-07-01,1974,M07,7,,,
FR,1974-08-01,1974,M08,8,,,
FR,1974-09-01,1974,M09,9,,,
FR,1974-10-01,1974,M10,10,,,
FR,1974-11-01,1974,M11,11,,,
FR,1974-12-01,1974,M12,12,,,
FR,1975-01-01,1975,M01,1,,,
FR,1975-02-01,1975,M02,2,,,
FR,1975-03-01,1975,M03,3,,,
FR,1975-04-01,1975,M04,4,,,
FR,1975-05-01,1975,M05,5,,,
FR,1975-06-01,1975,M06,6,,,
FR,1975-07-01,1975,M07,7,,,
FR,1975-08-01,1975,M08,8,,,
FR,1975-09-01,1975,M09,9,,,
FR,1975-10-01,1975,M10,10,,,
FR,1975-11-01,1975,M11,11,,,
FR,1975-12-01,1975,M12,12,,,
FR,1976-01-01,1976,M01,1,,,
FR,1976-02-01,1976,M02,2,,,
FR,1976-03-01,1976,M03,3,,,
FR,1976-04-01,1976,M04,4,,,
FR,1976-05-01,1976,M05,5,,,
FR,1976-06-01,1976,M06,6,,,
FR,1976-07-01,1976,M07,7,,,
FR,1976-08-01,1976,M08,8,,,
FR,1976-09-01,1976,M09,9,,,
FR,1976-10-01,1976,M10,10,,,
FR,1976-11-01,1976,M11,11,,,
FR,1976-12-01,1976,M12,12,,,
FR,1977-01-01,1977,M01,1,,,
FR,1977-02-01,1977,M02,2,,,
FR,1977-03-01,1977,M03,3,,,
FR,1977-04-01,1977,M04,4,,,
FR,1977-05-01,1977,M05,5,,,
FR,1977-06-01,1977,M06,6,,,
FR,1977-07-01,1977,M07,7,,,
FR,1977-08-01,1977,M08,8,,,
FR,1977-09-01,1977,M09,9,,,
FR,1977-10-01,1977,M10,10,,,
FR,1977-11-01,1977,M11,11,,,
FR,1977-12-01,1977,M12,12,,,
FR,1978-01-01,1978,M01,1,,,
FR,1978-02-01,1978,M02,2,,,
FR,1978-03-01,1978,M03,3,,,
FR,1978-04-01,1978,M04,4,,,
